1190315,1190315,田代,,,11903,41,841-0014,鳥栖市桜町,130.524496,33.384007,,,0,1190315
1190316,1190316,鳥栖,,,11903,41,841-0034,鳥栖市京町,130.519374,33.373864,,,0,1190316
1190317,1190317,肥前旭,,,11903,41,841-0066,鳥栖市儀徳町,130.495981,33.350237,,,0,1190317
1190318,1190318,久留米,,,11903,40,830-0022,久留米市城南町２丁目,130.501408,33.319778,,,0,1190318
1190319,1190319,荒木,,,11903,40,830-0062,久留米市荒木町白口,130.502680,33.277149,,,0,1190319
1190320,1190320,西牟田,,,11903,40,833-0053,筑後市大字西牟田,130.500981,33.246243,,,0,1190320
1190321,1190321,羽犬塚,,,11903,40,833-0031,筑後市山ノ井諏訪ノ前,130.497610,33.209822,,,0,1190321
1190322,1190322,筑後船小屋,,,11903,40,833-0015,筑後市大字津島,130.49160361289978,33.17802332986661,,,0,1190322
1190323,1190323,瀬高,,,11903,40,835-0024,みやま市瀬高町下庄２３１５,130.485181,33.157000,,,0,1190323
1190324,1190324,南瀬高,,,11903,40,835-0013,みやま市瀬高町太神,130.471188,33.133699,,,0,1190324
1190325,1190325,渡瀬,,,11903,40,839-0215,みやま市高田町濃施,130.460094,33.099622,,,0,1190325
1190326,1190326,吉野,,,11903,40,837-0906,大牟田市倉永字神屋原,130.466459,33.075599,,,0,1190326
1190327,1190327,銀水,,,11903,40,837-0917,大牟田市大字草木,130.460944,33.054932,,,0,1190327
1190328,1190328,大牟田,,,11903,40,836-0843,大牟田市不知火町１丁目,130.443784,33.029754,,,0,1190328
1190329,1190329,荒尾,,,11903,43,864-0002,荒尾市大字万田,130.434717,32.994682,,,0,1190329
1190330,1190330,南荒尾,,,11903,43,864-0032,荒尾市大字増永,130.433012,32.966029,,,0,1190330
1190331,1190331,長洲,,,11903,43,869-0121,玉名郡長洲町高浜１４７９,130.455652,32.935205,,,0,1190331
1190332,1190332,大野下,,,11903,43,869-0224,玉名市岱明町大野下,130.502038,32.921737,,,0,1190332
1190333,1190333,玉名,,,11903,43,865-0064,玉名市中,130.548494,32.926021,,,0,1190333
1190334,1190334,肥後伊倉,,,11903,43,865-0041,玉名市伊倉北方,130.586803,32.913233,,,0,1190334
1190335,1190335,木葉,,,11903,43,869-0303,玉名郡玉東町大字木葉,130.626441,32.916528,,,0,1190335
1190336,1190336,田原坂,,,11903,43,861-0155,熊本市北区植木町轟1687,130.653197,32.899416,,,0,1190336
1190337,1190337,植木,,,11903,43,861-0142,熊本市北区植木町鐙田75,130.680834,32.880226,,,0,1190337
1190338,1190338,西里,,,11903,43,861-5522,熊本市下硯川町,130.700139,32.854607,,,0,1190338
1190339,1190339,崇城大学前,,,11903,43,860-0082,熊本市池田４丁目,130.694895,32.831020,,,0,1190339
1190340,1190340,上熊本,,,11903,43,860-0079,熊本市上熊本２丁目,130.698831,32.817305,,,0,1190340
1190341,1190341,熊本,,,11903,43,860-0047,熊本市春日３丁目,130.688499,32.789207,,,0,1190341
1190351,1190351,西熊本,,,11903,43,861-4134,熊本市南区刈草一丁目,130.683056,32.762639,2016-03-26,,0,1190341
1190342,1190342,川尻,,,11903,43,861-4113,熊本市八幡町,130.679907,32.743772,,,0,1190342
1190350,1190350,富合,,,11903,43,861-4163,熊本県熊本市南区富合町志々水63-6,130.672808,32.713658,2011-03-22,,0,1190342
1190343,1190343,宇土,,,11903,43,869-0406,宇土市三拾町,130.669148,32.694237,,,0,1190343
1190344,1190344,松橋,,,11903,43,869-0551,宇城市不知火町御領,130.670588,32.652324,,,0,1190344
1190345,1190345,小川,,,11903,43,869-0623,宇城市小川町川尻,130.694339,32.600979,,,0,1190345
1190346,1190346,有佐,,,11903,43,869-4212,八代市鏡町下有佐,130.670049,32.562711,,,0,1190346
1190347,1190347,千丁,,,11903,43,869-4702,八代市千丁町吉王丸,130.645560,32.532387,,,0,1190347
1190348,1190348,新八代,,,11903,43,866-0824,八代市上日置町字女夫木４７７４-２,130.634919,32.517888,,,0,1190348
1190349,1190349,八代,,,11903,43,866-0831,八代市萩原町１丁目,130.621609,32.503805,,,0,1190349
1190401,1190401,川内,,,11904,46,895-0024,薩摩川内市鳥追町,130.312130,31.813726,,,0,1190401
1190402,1190402,隈之城,,,11904,46,895-0041,薩摩川内市隈之城町,130.307092,31.792550,,,0,1190402
1190403,1190403,木場茶屋,,,11904,46,895-0034,薩摩川内市木場茶屋町,130.308046,31.766138,,,0,1190403
1190404,1190404,串木野,,,11904,46,896-0001,鹿児島県いちき串木野市曙町11760,130.274531,31.721605,,,0,1190404
1190414,1190414,神村学園前,,,11904,46,896-0037,鹿児島県いちき串木野市別府4251,130.284129,31.703731,2010-03-13,,0,1190404
1190405,1190405,市来,,,11904,46,899-2103,いちき串木野市大里,130.302727,31.689990,,,0,1190405
1190406,1190406,湯之元,,,11904,46,899-2201,日置市東市来町湯田,130.336753,31.673961,,,0,1190406
1190407,1190407,東市来,,,11904,46,899-2202,日置市東市来町長里,130.347609,31.655164,,,0,1190407
1190408,1190408,伊集院,,,11904,46,899-2502,日置市伊集院町徳重,130.395703,31.630148,,,0,1190408
1190409,1190409,薩摩松元,,,11904,46,899-2703,鹿児島市上谷口町,130.439002,31.605318,,,0,1190409
1190410,1190410,上伊集院,,,11904,46,899-2703,鹿児島市上谷口町,130.459468,31.593837,,,0,1190410
1190413,1190413,広木,,,11904,46,890-0035,鹿児島県鹿児島市田上町広木,130.504328,31.576712,,,0,1190410
1190411,1190411,鹿児島中央,,,11904,46,890-0053,鹿児島市中央町,130.541789,31.583727,,,0,1190411
1190412,1190412,鹿児島,,,11904,46,892-0812,鹿児島市浜町,130.564112,31.602098,,,0,1190412
1190501,1190316,鳥栖,,,11905,41,841-0034,鳥栖市京町,130.519374,33.373864,,,0,1190501
1190542,1190542,新鳥栖,,,11905,41,841-0071,佐賀県鳥栖市原古賀町字一本松220-2,130.491111,33.370278,2011-03-12,,0,1190501
1190502,1190502,肥前麓,,,11905,41,841-0076,鳥栖市平田町,130.477499,33.365780,,,0,1190502
1190503,1190503,中原,,,11905,41,849-0101,三養基郡みやき町原古賀,130.440046,33.346241,,,0,1190503
1190504,1190504,吉野ケ里公園,,,11905,41,842-0031,佐賀県神埼郡吉野ヶ里町吉田,130.399553,33.324917,,,0,1190504
1190505,1190505,神埼,,,11905,41,842-0002,神埼市神埼町田道ケ里,130.374446,33.315851,,,0,1190505
1190506,1190506,伊賀屋,,,11905,41,849-0911,佐賀市兵庫町大字若宮,130.336753,33.290195,,,0,1190506
1190507,1190507,佐賀,,,11905,41,840-0801,佐賀市駅前中央１丁目,130.297608,33.264212,,,0,1190507
1190508,1190508,鍋島,,,11905,41,849-0932,佐賀市鍋島町大字八戸溝,130.265702,33.259062,,,0,1190508
1190509,1190509,バルーンさが,,,11905,41,840-0864,佐賀市嘉瀬町荻野字黒木篭,130.248942,33.257795,,,0,1190509
1190510,1190510,久保田,,,11905,41,849-0202,佐賀市久保田町久富,130.229594,33.255717,,,0,1190510
1190511,1190511,牛津,,,11905,41,849-0302,小城市牛津町柿樋瀬,130.201016,33.247859,,,0,1190511
1190512,1190512,肥前山口,,,11905,41,849-0501,杵島郡江北町大字山口,130.160858,33.219190,,,0,1190512
1190513,1190513,肥前白石,,,11905,41,849-1112,杵島郡白石町大字福田,130.135952,33.186679,,,0,1190513
1190514,1190514,肥前竜王,,,11905,41,849-1204,杵島郡白石町坂田,130.120420,33.146663,,,0,1190514
1190515,1190515,肥前鹿島,,,11905,41,849-1311,鹿島市大字高津原,130.097805,33.114445,,,0,1190515
1190516,1190516,肥前浜,,,11905,41,849-1322,鹿島市浜町,130.117079,33.095103,,,0,1190516
1190517,1190517,肥前七浦,,,11905,41,849-1323,鹿島市大字音成,130.145245,33.070931,,,0,1190517
1190518,1190518,肥前飯田,,,11905,41,849-1324,鹿島市大字飯田乙,130.158754,33.055701,,,0,1190518
1190519,1190519,多良,,,11905,41,849-1602,藤津郡太良町大字多良,130.176049,33.025240,,,0,1190519
1190520,1190520,肥前大浦,,,11905,41,849-1613,藤津郡太良町大字大浦丙,130.207159,32.975043,,,0,1190520
1190521,1190521,小長井,,,11905,42,859-0165,諫早市小長井町小川原浦,130.186386,32.924075,,,0,1190521
1190522,1190522,長里,,,11905,42,859-0151,諫早市小長井町打越,130.165484,32.915260,,,0,1190522
1190523,1190523,湯江,,,11905,42,859-0132,諫早市高来町三部壱,130.140614,32.904811,,,0,1190523
1190524,1190524,小江,,,11905,42,859-0113,諫早市高来町下与,130.112282,32.891351,,,0,1190524
1190525,1190525,肥前長田,,,11905,42,859-0301,諫早市長田町,130.079971,32.861773,,,0,1190525
1190526,1190526,東諫早,,,11905,42,859-0311,諫早市小豆崎町,130.061675,32.852823,,,0,1190526
1190527,1190527,諫早,,,11905,42,854-0072,諫早市永昌町,130.041596,32.851018,,,0,1190527
1190528,1190528,西諫早,,,11905,42,854-0075,諫早市馬渡町,130.021269,32.839632,,,0,1190528
1190529,1190529,喜々津,,,11905,42,859-0401,諫早市多良見町化屋,129.986270,32.832743,,,0,1190529
1190530,1190530,市布,,,11905,42,859-0403,諫早市多良見町市布,129.965831,32.818986,,,0,1190530
